task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
M1,4,job_193,type_6,Terminated,37011,37034,150,27.4
M2,1,job_193,type_6,Terminated,37011,37363,300,34.3
M3,2,job_193,type_6,Terminated,37011,37031,50.0,27.0
M4,5,job_193,type_6,Terminated,37011,37097,100,34.6
M1,1,job_194,type_10,Terminated,37311,37460,50.0,63.0
M1,1,job_195,type_1,Terminated,37460,37478,50.0,30.5
M2,5,job_195,type_1,Terminated,37460,37470,200,41.0
M3,1,job_195,type_1,Terminated,37460,37488,100,15.3
M1,1,job_196,type_1,Terminated,37501,37519,150,7.8
M1,7,job_197,type_4,Terminated,37895,37915,250,4.2
M1,1,job_198,type_4,Terminated,38479,38489,200,9.6
M1,1,job_199,type_11,Terminated,38499,38516,100,19.7
M2,1,job_199,type_11,Terminated,38499,38509,50.0,5.7
M3,1,job_199,type_11,Terminated,38499,38549,450,20.6
M4,2,job_199,type_11,Terminated,38499,38526,50.0,26.8
M5,1,job_199,type_11,Terminated,38499,38514,200,5.7
M6,1,job_199,type_11,Terminated,38499,38760,1000,2.3
M7,1,job_199,type_11,Terminated,38499,38517,50.0,7.2
M1,1,job_200,type_2,Terminated,38769,38784,300,13.7
M1,3,job_201,type_1,Terminated,39002,39052,250,35.3
M1,6,job_202,type_10,Terminated,39095,39118,100,42.3
M1,12,job_203,type_7,Terminated,39617,39651,50.0,27.8
M2,4,job_203,type_7,Terminated,39617,39634,200,8.6
M3,2,job_203,type_7,Terminated,39617,39649,100,23.3
M4,1,job_203,type_7,Terminated,39617,39741,100,29.4
M1,1,job_204,type_4,Terminated,40312,40348,50.0,2.0
M1,1,job_205,type_1,Terminated,40389,40400,350,37.2
M2_1,1,job_205,type_1,Terminated,40400,40417,150,33.9
M3_1,2,job_205,type_1,Terminated,40400,40420,300,6.3
M4_3_3,3,job_205,type_1,Terminated,40420,40431,200,17.5
M5_3,1,job_205,type_1,Terminated,40420,40443,50.0,8.8
M6_2_2,1,job_205,type_1,Terminated,40417,40433,100,23.4
M1,1,job_206,type_12,Terminated,41015,41053,50.0,1.5
M1,1,job_207,type_12,Terminated,41163,41173,100,1.0
M1,2,job_208,type_4,Terminated,41237,41261,500,13.5
M1,2,job_209,type_3,Terminated,41371,41395,100,14.9
M1,4,job_210,type_8,Terminated,41472,41489,100,34.5
M1,10,job_211,type_10,Terminated,41615,41625,600,24.2
M1,1,job_212,type_3,Terminated,41904,41924,150,9.6
M2,4,job_212,type_3,Terminated,41904,41924,50.0,3.0
M3,1,job_212,type_3,Terminated,41904,41915,200,16.8
M4,3,job_212,type_3,Terminated,41904,41945,50.0,25.5
M1,3,job_213,type_12,Terminated,42385,42396,100,34.8
M2,1,job_213,type_12,Terminated,42385,43038,250,30.8
M1,2,job_214,type_12,Terminated,42388,45930,50.0,26.7
M1,1,job_215,type_1,Terminated,42671,42898,150,1.9
M1,1,job_216,type_10,Terminated,42742,42775,150,19.0
M1,2,job_217,type_4,Terminated,42864,42880,50.0,51.4
M1,2,job_218,type_1,Terminated,42966,42996,50.0,13.3
M1,6,job_219,type_1,Terminated,43393,43424,100,1.9
M1,2,job_220,type_7,Terminated,43711,43726,300,53.9
M1,5,job_221,type_1,Terminated,44090,44101,100,13.3
M1,5,job_222,type_8,Terminated,44297,44311,50.0,56.3
M1,8,job_223,type_9,Terminated,44447,44530,50.0,24.9
M2,5,job_223,type_9,Terminated,44447,44491,300,44.2
M3,9,job_223,type_9,Terminated,44447,44464,100,32.1
M4,4,job_223,type_9,Terminated,44447,44462,200,13.0
M5,1,job_223,type_9,Terminated,44447,44467,100,11.5
M6,3,job_223,type_9,Terminated,44447,44486,200,1.9
M7,3,job_223,type_9,Terminated,44447,44471,50.0,21.7
M8,2,job_223,type_9,Terminated,44447,44460,50.0,37.3
M1,1,job_224,type_3,Terminated,44462,44472,50.0,8.6
M1,4,job_225,type_2,Terminated,44559,44581,300,10.7
M1,2,job_226,type_11,Terminated,44795,44826,50.0,43.3
M2_1,1,job_226,type_11,Terminated,44826,44837,150,36.0
M3_2,3,job_226,type_11,Terminated,44837,44852,100,12.4
M4_2_1,4,job_226,type_11,Terminated,44837,44866,150,44.1
M5_1,10,job_226,type_11,Terminated,44826,45213,500,19.3
M6_2,5,job_226,type_11,Terminated,44837,44854,50.0,2.3
M7_3,4,job_226,type_11,Terminated,44852,44863,500,21.0
M8_1_1,1,job_226,type_11,Terminated,44826,44858,50.0,28.3
M1,3,job_227,type_12,Terminated,44823,44920,50.0,8.8
M2,8,job_227,type_12,Terminated,44823,44838,150,2.3
M1,1,job_228,type_9,Terminated,45061,45081,50.0,18.1
M1,1,job_229,type_11,Terminated,45199,45212,450,20.0
M1,1,job_230,type_4,Terminated,45248,45258,50.0,46.7
M1,4,job_231,type_11,Terminated,45311,45352,50.0,29.3
M1,2,job_232,type_2,Terminated,45391,45401,200,8.1
M1,1,job_233,type_11,Terminated,45860,45875,50.0,22.4
M1,4,job_234,type_5,Terminated,46255,46282,50.0,6.0
M2_1,1,job_234,type_5,Terminated,46282,46310,50.0,22.2
M3_1,3,job_234,type_5,Terminated,46282,51940,50.0,37.0
M4_1_1,1,job_234,type_5,Terminated,46282,46294,50.0,12.6
M5_3,4,job_234,type_5,Terminated,51940,51959,50.0,13.5
M1,8,job_235,type_1,Terminated,46556,46579,50.0,17.5
M2_1,5,job_235,type_1,Terminated,46579,46591,50.0,18.5
M3_1,2,job_235,type_1,Terminated,46579,46590,100,29.0
M1,1,job_236,type_8,Terminated,47057,47280,100,3.6
M2_1,1,job_236,type_8,Terminated,47280,47292,300,27.1
M1,1,job_237,type_8,Terminated,47112,47299,50.0,25.0
M2,1,job_237,type_8,Terminated,47112,47126,150,14.3
M3,3,job_237,type_8,Terminated,47112,47129,200,15.8
M4,1,job_237,type_8,Terminated,47112,47403,50.0,6.6
M5,8,job_237,type_8,Terminated,47112,47127,150,51.5
M1,1,job_238,type_5,Terminated,47238,47250,450,15.4
M2_1,4,job_238,type_5,Terminated,47250,47269,50.0,7.8
M3_2,1,job_238,type_5,Terminated,47269,47279,100,13.1
M4_1,1,job_238,type_5,Terminated,47250,47283,100,5.8
M1,1,job_239,type_12,Terminated,47290,47303,100,27.8
M1,1,job_240,type_2,Terminated,47605,47657,50.0,22.5
M2_1,1,job_240,type_2,Terminated,47657,47675,150,5.8
M3_2,1,job_240,type_2,Terminated,47675,47686,50.0,8.8
M4_1,3,job_240,type_2,Terminated,47657,47670,200,7.5
M5_4,4,job_240,type_2,Terminated,47670,47686,100,33.9
M1,1,job_241,type_1,Terminated,47771,47800,150,14.5
M2,1,job_241,type_1,Terminated,47771,47782,50.0,25.8
M3,1,job_241,type_1,Terminated,47771,47781,200,21.0
M4,2,job_241,type_1,Terminated,47771,48046,50.0,14.8
M1,1,job_242,type_8,Terminated,47967,47977,250,36.9
M1,3,job_243,type_12,Terminated,48281,48299,150,14.8
M1,1,job_244,type_12,Terminated,49098,49119,300,22.7
M1,4,job_245,type_4,Terminated,49263,49283,50.0,15.7
M1,2,job_246,type_12,Terminated,49438,49455,50.0,32.3
M1,1,job_247,type_10,Terminated,49543,49553,200,19.8
M2,5,job_247,type_10,Terminated,49543,49559,50.0,8.8
M3,1,job_247,type_10,Terminated,49543,49588,100,6.4
M4,5,job_247,type_10,Terminated,49543,49578,50.0,39.2
M5,1,job_247,type_10,Terminated,49543,49553,50.0,12.9
M1,9,job_248,type_3,Terminated,49743,49758,350,8.1
M2,1,job_248,type_3,Terminated,49743,49758,100,5.7
M3,1,job_248,type_3,Terminated,49743,49759,100,3.3
M4,1,job_248,type_3,Terminated,49743,49759,100,7.0
M5,2,job_248,type_3,Terminated,49743,49753,100,9.6
M6,1,job_248,type_3,Terminated,49743,49762,50.0,5.3
M7,1,job_248,type_3,Terminated,49743,49754,50.0,14.7
M1,5,job_249,type_2,Terminated,49792,49833,50.0,11.8
M1,1,job_250,type_1,Terminated,49816,50049,50.0,7.2
M1,2,job_251,type_10,Terminated,50200,50215,150,15.8
M1,5,job_252,type_8,Terminated,50329,50376,150,1.9
M2,2,job_252,type_8,Terminated,50329,50440,100,3.9
M3,6,job_252,type_8,Terminated,50329,50396,100,24.5
M4,1,job_252,type_8,Terminated,50329,50368,150,9.8
M5,7,job_252,type_8,Terminated,50329,50341,150,10.5
M6,1,job_252,type_8,Terminated,50329,50341,50.0,19.0
M7,1,job_252,type_8,Terminated,50329,50344,100,8.2
M8,1,job_252,type_8,Terminated,50329,50352,50.0,16.7
M1,1,job_253,type_2,Terminated,50380,50393,100,27.9
M1,1,job_254,type_10,Terminated,50444,50457,150,14.6
M2_1,1,job_254,type_10,Terminated,50457,50477,300,9.2
M1,1,job_255,type_8,Terminated,50733,50750,500,12.3
M1,1,job_256,type_4,Terminated,50777,50788,200,36.0
M2_1,4,job_256,type_4,Terminated,50788,50801,50.0,15.2
M3_2,1,job_256,type_4,Terminated,50801,50811,150,7.4
M1,1,job_257,type_2,Terminated,51073,51091,100,31.0
M1,3,job_258,type_8,Terminated,51191,51380,100,8.2
M1,1,job_259,type_9,Terminated,51211,51227,350,23.5
M1,9,job_260,type_11,Terminated,51390,51445,300,26.0
M1,2,job_261,type_1,Terminated,51494,51517,50.0,23.6
M1,5,job_262,type_6,Terminated,51581,51592,50.0,12.7
M2,2,job_262,type_6,Terminated,51581,51637,50.0,10.6
M3,4,job_262,type_6,Terminated,51581,51613,300,11.3
M1,3,job_263,type_9,Terminated,51728,51748,200,37.3
M1,1,job_264,type_5,Terminated,51741,51762,450,12.9
M2,4,job_264,type_5,Terminated,51741,51757,50.0,27.8
M3,1,job_264,type_5,Terminated,51741,51751,50.0,48.8
M4,5,job_264,type_5,Terminated,51741,51753,150,7.3
M5,1,job_264,type_5,Terminated,51741,51762,150,6.5
M1,1,job_265,type_7,Terminated,51770,51783,350,1.7
M2,1,job_265,type_7,Terminated,51770,51781,300,17.0
M3,1,job_265,type_7,Terminated,51770,51783,250,36.0
M4,1,job_265,type_7,Terminated,51770,51781,150,26.7
M1,10,job_266,type_4,Terminated,51964,51977,250,9.4
M2_1,5,job_266,type_4,Terminated,51977,51991,300,15.5
M3_2,9,job_266,type_4,Terminated,51991,52002,250,11.8
M1,4,job_267,type_1,Terminated,51995,52014,50.0,3.1
M2,1,job_267,type_1,Terminated,51995,52007,150,8.0
M3,4,job_267,type_1,Terminated,51995,52015,150,23.8
M4,1,job_267,type_1,Terminated,51995,52009,200,13.7
M1,1,job_268,type_3,Terminated,52022,52044,50.0,23.1
M1,1,job_269,type_6,Terminated,52125,52135,100,18.6
M1,1,job_270,type_1,Terminated,52153,52171,50.0,35.3
M2_1,1,job_270,type_1,Terminated,52171,52187,150,20.5
M1,5,job_271,type_11,Terminated,52171,52205,100,17.5
M2_1,1,job_271,type_11,Terminated,52205,52215,50.0,1.6
M3_2,11,job_271,type_11,Terminated,52215,52231,50.0,35.4
M4_2_2,7,job_271,type_11,Terminated,52215,52231,300,48.9
M5_2,1,job_271,type_11,Terminated,52215,52245,150,37.7
M6_1,1,job_271,type_11,Terminated,52205,52223,50.0,23.4
M7_3,1,job_271,type_11,Terminated,52231,52251,50.0,27.5
M8_1,1,job_271,type_11,Terminated,52205,52253,100,29.5
M1,3,job_272,type_8,Terminated,52300,52311,50.0,6.3
M2_1,8,job_272,type_8,Terminated,52311,52331,150,30.3
M3_2,1,job_272,type_8,Terminated,52331,52348,250,2.8
M4_3,2,job_272,type_8,Terminated,52348,52364,50.0,11.5
M5_2_1,7,job_272,type_8,Terminated,52331,52342,250,55.3
M6_4_4,1,job_272,type_8,Terminated,52364,52376,100,19.5
M7_6,1,job_272,type_8,Terminated,52376,52395,50.0,27.2
M8_5,1,job_272,type_8,Terminated,52342,52355,50.0,14.1
M1,1,job_273,type_9,Terminated,52430,52440,150,26.1
M2,3,job_273,type_9,Terminated,52430,52443,50.0,4.7
M3,1,job_273,type_9,Terminated,52430,52440,400,16.1
M4,3,job_273,type_9,Terminated,52430,52498,350,5.2
M5,3,job_273,type_9,Terminated,52430,52488,100,22.0
M6,1,job_273,type_9,Terminated,52430,52579,100,20.3
M1,2,job_274,type_2,Terminated,52574,52592,50.0,9.7
M1,2,job_275,type_1,Terminated,52585,52595,50.0,25.0
M2_1,1,job_275,type_1,Terminated,52595,52610,850,44.9
M1,1,job_276,type_3,Terminated,52862,52900,100,1.5
M1,1,job_277,type_7,Terminated,53078,55130,100,34.0
M1,1,job_278,type_11,Terminated,53395,53419,200,10.0
M2,1,job_278,type_11,Terminated,53395,53532,50.0,27.8
M3,1,job_278,type_11,Terminated,53395,53410,50.0,5.4
M4,5,job_278,type_11,Terminated,53395,53408,100,60.3
M1,6,job_279,type_7,Terminated,53457,53469,50.0,17.1
M1,4,job_280,type_2,Terminated,53568,53614,100,1.5
M2,6,job_280,type_2,Terminated,53568,55402,50.0,13.7
M3,1,job_280,type_2,Terminated,53568,53583,50.0,22.3
M1,4,job_281,type_7,Terminated,53797,53814,450,22.4
M1,2,job_282,type_11,Terminated,53805,53819,200,17.3
M2_1,2,job_282,type_11,Terminated,53819,53839,200,22.2
M3_2,4,job_282,type_11,Terminated,53839,54039,150,9.7
M4_3,2,job_282,type_11,Terminated,54039,54074,50.0,16.5
M5_2,1,job_282,type_11,Terminated,53839,53852,150,6.7
M1,4,job_283,type_10,Terminated,53812,53878,150,5.0
M1,3,job_284,type_5,Terminated,53907,53920,50.0,25.6
M1,6,job_285,type_11,Terminated,54017,54029,100,42.7
M2,5,job_285,type_11,Terminated,54017,54036,50.0,39.5
M1,1,job_286,type_11,Terminated,54105,54115,100,29.1
M1,1,job_287,type_10,Terminated,54321,54342,150,9.9
M2,4,job_287,type_10,Terminated,54321,54550,200,14.8
M3,4,job_287,type_10,Terminated,54321,54379,900,2.7
M4,1,job_287,type_10,Terminated,54321,54339,50.0,30.8
M5,2,job_287,type_10,Terminated,54321,54369,150,32.5
M6,1,job_287,type_10,Terminated,54321,54332,100,10.3
M7,1,job_287,type_10,Terminated,54321,54338,150,31.0
M8,2,job_287,type_10,Terminated,54321,54341,150,35.4
M1,3,job_288,type_11,Terminated,54443,54454,200,22.1
M1,1,job_289,type_8,Terminated,54500,54519,50.0,15.3
M1,1,job_290,type_1,Terminated,54539,54718,100,54.2
M2,1,job_290,type_1,Terminated,54539,54549,50.0,8.5
M3,7,job_290,type_1,Terminated,54539,54591,50.0,19.0
M1,1,job_291,type_10,Terminated,54591,54620,50.0,46.2
M1,1,job_292,type_2,Terminated,54644,54654,100,25.0
M1,1,job_293,type_8,Terminated,54688,54700,50.0,3.9
M2_1,7,job_293,type_8,Terminated,54700,54715,100,3.5
M3_1,1,job_293,type_8,Terminated,54700,54726,50.0,6.5
M4_1,1,job_293,type_8,Terminated,54700,54710,450,39.9
M1,2,job_294,type_7,Terminated,54933,54954,100,19.3
M1,2,job_295,type_8,Terminated,55103,55124,50.0,59.9
M1,1,job_296,type_8,Terminated,55113,55124,100,15.9
M2_1,1,job_296,type_8,Terminated,55124,55150,100,29.8
M3_1,13,job_296,type_8,Terminated,55124,55134,150,6.0
M4_3_3,1,job_296,type_8,Terminated,55134,55168,100,11.5
M5_1,7,job_296,type_8,Terminated,55124,55144,400,28.3
M6_3,3,job_296,type_8,Terminated,55134,55161,50.0,41.9
M7_1_1,2,job_296,type_8,Terminated,55124,55141,50.0,18.8
M8_7,2,job_296,type_8,Terminated,55141,55156,50.0,18.3
M1,5,job_297,type_1,Terminated,55272,55295,100,14.2
M1,2,job_298,type_7,Terminated,55356,55367,350,18.9
M1,1,job_299,type_3,Terminated,55394,55420,350,6.2
M1,3,job_300,type_6,Terminated,55436,55607,150,3.3
M1,8,job_301,type_6,Terminated,55777,55902,250,35.0
M2,1,job_301,type_6,Terminated,55777,55799,100,40.4
M3,1,job_301,type_6,Terminated,55777,55790,300,19.6
M4,5,job_301,type_6,Terminated,55777,55799,100,8.6
M5,1,job_301,type_6,Terminated,55777,55787,200,39.3
M6,1,job_301,type_6,Terminated,55777,55792,200,13.3
M1,1,job_302,type_3,Terminated,55859,55869,250,22.8
M1,9,job_303,type_8,Terminated,55961,55975,50.0,12.3
M1,1,job_304,type_3,Terminated,56016,56195,200,16.9
M1,1,job_305,type_12,Terminated,56097,56128,50.0,33.1
M2_1,1,job_305,type_12,Terminated,56128,56139,150,34.6
M3_2,1,job_305,type_12,Terminated,56139,56271,300,18.7
M1,10,job_306,type_6,Terminated,56438,56488,50.0,62.9
M2_1,4,job_306,type_6,Terminated,56488,56536,150,1.9
M1,1,job_307,type_3,Terminated,56536,56590,150,28.3
M2,7,job_307,type_3,Terminated,56536,56558,50.0,27.2
M1,1,job_308,type_10,Terminated,56818,56871,400,15.3
M2_1,3,job_308,type_10,Terminated,56871,56881,200,10.7
M1,1,job_309,type_10,Terminated,56933,56944,100,21.7
M1,1,job_310,type_10,Terminated,56973,57050,100,59.4
M1,2,job_311,type_8,Terminated,57167,57195,150,5.5
M1,1,job_312,type_7,Terminated,57216,57233,250,12.4
M2,1,job_312,type_7,Terminated,57216,57243,350,10.1
M3,1,job_312,type_7,Terminated,57216,57238,50.0,25.5
M1,1,job_313,type_3,Terminated,57312,57339,350,25.9
M2,3,job_313,type_3,Terminated,57312,57326,200,1.6
M1,1,job_314,type_3,Terminated,57443,57467,200,18.7
M1,8,job_315,type_6,Terminated,57495,57515,350,14.1
M2,1,job_315,type_6,Terminated,57495,57512,50.0,53.5
M1,5,job_316,type_10,Terminated,57539,57561,50.0,26.6
M2,1,job_316,type_10,Terminated,57539,57551,100,11.3
M3,5,job_316,type_10,Terminated,57539,57603,100,12.8
M4,1,job_316,type_10,Terminated,57539,57557,50.0,4.6
M1,1,job_317,type_11,Terminated,57682,57709,50.0,11.0
M1,2,job_318,type_3,Terminated,57690,57701,50.0,14.6
M1,3,job_319,type_7,Terminated,57706,57723,250,19.6
M2,1,job_319,type_7,Terminated,57706,57720,150,38.7
M3,1,job_319,type_7,Terminated,57706,57961,100,11.7
M1,1,job_320,type_10,Terminated,57813,57835,50.0,1.8
M1,5,job_321,type_10,Terminated,57917,57932,50.0,32.8
M2_1,1,job_321,type_10,Terminated,57932,57950,100,20.0
M3_1,9,job_321,type_10,Terminated,57932,57994,50.0,24.9
M1,1,job_322,type_6,Terminated,57972,57987,300,3.8
M1,1,job_323,type_9,Terminated,58106,58201,150,12.0
M2_1,1,job_323,type_9,Terminated,58201,58219,200,50.4
M3_2_2,1,job_323,type_9,Terminated,58219,58232,50.0,18.3
M4_2,8,job_323,type_9,Terminated,58219,58229,100,5.9
M1,2,job_324,type_12,Terminated,58160,58185,100,19.8
M1,1,job_325,type_1,Terminated,58268,58333,100,16.2
M2,6,job_325,type_1,Terminated,58268,58281,150,4.7
M1,4,job_326,type_1,Terminated,58373,58393,150,31.5
M1,5,job_327,type_11,Terminated,58421,58434,100,39.1
M1,4,job_328,type_11,Terminated,58422,58443,100,32.0
M2,6,job_328,type_11,Terminated,58422,58438,50.0,6.5
M3,1,job_328,type_11,Terminated,58422,58446,150,19.8
M4,1,job_328,type_11,Terminated,58422,58433,350,32.9
M5,2,job_328,type_11,Terminated,58422,58522,50.0,41.7
M1,1,job_329,type_2,Terminated,58444,58457,100,30.6
M2_1,1,job_329,type_2,Terminated,58457,58467,100,8.7
M1,6,job_330,type_2,Terminated,58472,58486,100,29.9
M2,1,job_330,type_2,Terminated,58472,58487,50.0,11.3
M3,1,job_330,type_2,Terminated,58472,58492,250,9.8
M4,11,job_330,type_2,Terminated,58472,58505,300,53.4
M5,1,job_330,type_2,Terminated,58472,58491,250,33.7
M6,4,job_330,type_2,Terminated,58472,58490,50.0,44.8
M7,13,job_330,type_2,Terminated,58472,58482,250,17.7
M8,2,job_330,type_2,Terminated,58472,58505,50.0,3.9
M1,2,job_331,type_11,Terminated,58473,58483,50.0,42.0
M1,1,job_332,type_4,Terminated,58492,58549,100,29.2
M2,2,job_332,type_4,Terminated,58492,58525,200,42.2
M1,1,job_333,type_9,Terminated,58608,58663,250,10.1
M2,1,job_333,type_9,Terminated,58608,58672,50.0,51.1
M3,1,job_333,type_9,Terminated,58608,58621,50.0,14.9
M1,4,job_334,type_9,Terminated,58778,58794,750,8.8
M2,4,job_334,type_9,Terminated,58778,58788,50.0,32.2
M1,5,job_335,type_6,Terminated,58785,58797,50.0,4.2
M1,2,job_336,type_5,Terminated,58790,58807,350,11.0
M2_1,1,job_336,type_5,Terminated,58807,58817,150,5.8
M3_2,1,job_336,type_5,Terminated,58817,58833,100,23.3
M1,1,job_337,type_8,Terminated,59032,59071,50.0,18.4
M1,5,job_338,type_1,Terminated,59114,59125,50.0,30.8
M2,1,job_338,type_1,Terminated,59114,59128,100,32.5
M3,3,job_338,type_1,Terminated,59114,59126,300,5.9
M4,2,job_338,type_1,Terminated,59114,59138,450,21.9
M5,3,job_338,type_1,Terminated,59114,59144,50.0,65.7
M6,2,job_338,type_1,Terminated,59114,59128,50.0,2.7
M1,2,job_339,type_8,Terminated,59231,59252,50.0,17.1
M2_1,1,job_339,type_8,Terminated,59252,59275,50.0,4.6
M3_2,8,job_339,type_8,Terminated,59275,59296,150,8.9
M1,1,job_340,type_9,Terminated,59243,59267,1950,36.8
M1,1,job_341,type_4,Terminated,59280,59311,150,5.9
M2,2,job_341,type_4,Terminated,59280,59295,50.0,13.6
M3,9,job_341,type_4,Terminated,59280,59293,50.0,1.0
M4,5,job_341,type_4,Terminated,59280,59290,150,36.6
M5,6,job_341,type_4,Terminated,59280,59295,100,9.7
M6,1,job_341,type_4,Terminated,59280,59293,100,16.7
M7,1,job_341,type_4,Terminated,59280,59294,50.0,9.2
M8,6,job_341,type_4,Terminated,59280,59300,300,24.2
M1,6,job_342,type_6,Terminated,59372,59389,350,20.7
M2,1,job_342,type_6,Terminated,59372,59551,150,12.9
M3,7,job_342,type_6,Terminated,59372,59619,50.0,9.4
M1,1,job_343,type_5,Terminated,59613,59625,50.0,8.2
M2,1,job_343,type_5,Terminated,59613,59639,50.0,10.9
M3,1,job_343,type_5,Terminated,59613,59631,150,3.3
M1,1,job_344,type_10,Terminated,59790,59817,50.0,32.8
M2_1,4,job_344,type_10,Terminated,59817,59827,50.0,42.5
M3_1,1,job_344,type_10,Terminated,59817,59929,100,10.5
M4_3,1,job_344,type_10,Terminated,59929,59942,100,15.1
M1,5,job_345,type_5,Terminated,59875,59887,50.0,17.3
M1,1,job_346,type_12,Terminated,59923,59939,100,5.2
M1,1,job_347,type_6,Terminated,59963,59976,100,37.0
M2,1,job_347,type_6,Terminated,59963,60014,50.0,20.2
M3,1,job_347,type_6,Terminated,59963,60012,200,10.1
M4,1,job_347,type_6,Terminated,59963,59973,200,9.3
M5,9,job_347,type_6,Terminated,59963,59975,100,43.9
M6,2,job_347,type_6,Terminated,59963,59984,150,19.9
M7,1,job_347,type_6,Terminated,59963,59997,350,19.3
M8,1,job_347,type_6,Terminated,59963,59974,50.0,8.3
M1,1,job_348,type_1,Terminated,59980,60033,200,14.5
M2,1,job_348,type_1,Terminated,59980,59995,50.0,27.1
M3,4,job_348,type_1,Terminated,59980,59994,50.0,15.1
M1,4,job_349,type_6,Terminated,59992,60007,50.0,38.4
M2_1,1,job_349,type_6,Terminated,60007,60055,150,12.6
M1,1,job_350,type_12,Terminated,60217,60229,200,42.0
M1,1,job_351,type_10,Terminated,60341,60372,100,34.1
M2,1,job_351,type_10,Terminated,60341,60352,200,51.5
M1,1,job_352,type_8,Terminated,60502,60517,650,12.1
M2,1,job_352,type_8,Terminated,60502,60513,100,37.6
M3,2,job_352,type_8,Terminated,60502,60521,50.0,22.1
M4,3,job_352,type_8,Terminated,60502,60537,50.0,17.7
M1,1,job_353,type_11,Terminated,60517,60534,150,1.8
M1,8,job_354,type_3,Terminated,60605,60616,100,48.8
M2,1,job_354,type_3,Terminated,60605,60639,350,10.5
M3,1,job_354,type_3,Terminated,60605,60636,50.0,4.1
M1,1,job_355,type_4,Terminated,60706,60722,200,30.4
M2_1,2,job_355,type_4,Terminated,60722,60743,50.0,22.0
M3_2_2,1,job_355,type_4,Terminated,60743,60771,150,32.1
M4_1,2,job_355,type_4,Terminated,60722,60746,100,12.4
M5_3,5,job_355,type_4,Terminated,60771,60781,350,23.8
M6_1,1,job_355,type_4,Terminated,60722,60739,50.0,4.6
M1,7,job_356,type_4,Terminated,60848,60858,50.0,3.6
M1,6,job_357,type_1,Terminated,60982,61069,300,3.9
M1,4,job_358,type_7,Terminated,61118,61129,550,9.7
M2,5,job_358,type_7,Terminated,61118,62208,150,33.1
M3,1,job_358,type_7,Terminated,61118,61143,300,6.7
M4,1,job_358,type_7,Terminated,61118,61135,300,18.1
M5,5,job_358,type_7,Terminated,61118,61159,50.0,4.5
M6,16,job_358,type_7,Terminated,61118,61134,50.0,41.8
M1,1,job_359,type_11,Terminated,61211,61228,250,28.3
